timestamp,price_per_mwh
"1420502400000","42.22"
"1420588800000","42.61"
"1420675200000","42.43"
"1420761600000","36.94"
"1420848000000","36.25"
"1420934400000","30.7"
"1421020800000","37.7"
"1421107200000","40.87"
"1421193600000","39.88"
"1421280000000","42.44"
"1421366400000","42.25"
"1421452800000","36.63"
"1421539200000","38"
"1421625600000","43.6"
"1421712000000","47.79"
"1421798400000","45.38"
"1421884800000","44.2"
"1421971200000","43.62"
"1422057600000","39.6"
"1422144000000","40.27"
"1422230400000","44.26"
"1422316800000","39.45"
"1422403200000","41.64"
"1422489600000","46.56"
"1422576000000","41.41"
"1422662400000","41.12"
"1422748800000","38.3"
"1422835200000","43.91"
"1422921600000","47.24"
"1423008000000","48.54"
"1423094400000","44.55"
"1423180800000","45.2"
"1423267200000","47.97"
"1423353600000","41.62"
"1423440000000","47.88"
"1423526400000","46.77"
"1423612800000","50.06"
"1423699200000","50.16"
"1423785600000","48.98"
"1423872000000","44.37"
"1423958400000","43.36"
"1424044800000","52.64"
"1424131200000","46.97"
"1424217600000","46.06"
"1424304000000","47.06"
"1424390400000","49.33"
"1424476800000","47.73"
"1424563200000","41.05"
"1424649600000","45.85"
"1424736000000","44"
"1424822400000","46.84"
"1424908800000","47.87"
"1424995200000","48.94"
"1425081600000","45.33"
"1425168000000","30.46"
"1425254400000","46.97"
"1425340800000","49.92"
"1425427200000","44.43"
"1425513600000","48.3"
"1425600000000","49.12"
"1425686400000","39.86"
"1425772800000","34.47"
"1425859200000","44.26"
"1425945600000","43.39"
"1426032000000","46.19"
"1426118400000","45.6"
"1426204800000","45.55"
"1426291200000","43.81"
"1426377600000","41.71"
"1426464000000","43.64"
"1426550400000","45.12"
"1426636800000","41.27"
"1426723200000","42.55"
"1426809600000","42.99"
"1426896000000","33.74"
"1426982400000","32.57"
"1427068800000","43.08"
"1427155200000","48.43"
"1427241600000","42.68"
"1427328000000","42.81"
"1427414400000","44.87"
"1427500800000","39.54"
"1427587200000","30.87"
"1427673600000","40.9"
"1427760000000","38.81"
"1427846400000","40.03"
"1427932800000","42.4"
"1428019200000","49.54"
"1428105600000","38.67"
"1428192000000","30.95"
"1428278400000","33.16"
"1428364800000","45.84"
"1428451200000","48.82"
"1428537600000","44.64"
"1428624000000","43.62"
"1428710400000","37.01"
"1428796800000","30.61"
"1428883200000","48.96"
"1428969600000","43.88"
"1429056000000","45.28"
"1429142400000","43.43"
"1429228800000","48.79"
"1429315200000","34.41"
"1429401600000","32.63"
"1429488000000","40.12"
"1429574400000","41.67"
"1429660800000","43.67"
"1429747200000","43.38"
"1429833600000","42.68"
"1429920000000","39.45"
"1430006400000","39.88"
"1430092800000","37.23"
"1430179200000","42.99"
"1430265600000","42.76"
"1430352000000","44.43"
"1430438400000","42.66"
"1430524800000","35.23"
"1430611200000","27.33"
"1430697600000","37.23"
"1430784000000","30.98"
"1430870400000","33.17"
"1430956800000","48.26"
"1431043200000","47.24"
"1431129600000","36.15"
"1431216000000","44.82"
"1431302400000","46.59"
"1431388800000","45.28"
"1431475200000","40.78"
"1431561600000","39.01"
"1431648000000","45.97"
"1431734400000","46.31"
"1431820800000","34.32"
"1431907200000","43.86"
"1431993600000","40.66"
"1432080000000","39.4"
"1432166400000","37.89"
"1432252800000","36.44"
"1432339200000","26.42"
"1432425600000","23.3"
"1432512000000","27.67"
"1432598400000","37.66"
"1432684800000","36.51"
"1432771200000","39.92"
"1432857600000","39.76"
"1432944000000","27.61"
"1433030400000","20.3"
"1433116800000","42.49"
"1433203200000","33.04"
"1433289600000","37.05"
"1433376000000","46.65"
"1433462400000","43.32"
"1433548800000","39.47"
"1433635200000","33.55"
"1433721600000","38.36"
"1433808000000","36.27"
"1433894400000","35.52"
"1433980800000","40.14"
"1434067200000","41.18"
"1434153600000","26.64"
"1434240000000","24.16"
"1434326400000","39.08"
"1434412800000","42.18"
"1434499200000","39.25"
"1434585600000","41.54"
"1434672000000","41.78"
"1434758400000","43.55"
"1434844800000","29.6"
"1434931200000","38.98"
"1435017600000","46.63"
"1435104000000","41.81"
"1435190400000","43.8"
"1435276800000","48.57"
"1435363200000","31.71"
"1435449600000","32.15"
"1435536000000","39.47"
"1435622400000","43.46"
"1435708800000","44.28"
"1435795200000","45.32"
"1435881600000","53.48"
"1435968000000","38.08"
"1436054400000","33.13"
"1436140800000","47.17"
"1436227200000","49.78"
"1436313600000","41.52"
"1436400000000","41.85"
"1436486400000","43.62"
"1436572800000","40.97"
"1436659200000","30.14"
"1436745600000","43.42"
"1436832000000","44.45"
"1436918400000","48.31"
"1437004800000","52.25"
"1437091200000","44.32"
"1437177600000","40.14"
"1437264000000","33.53"
"1437350400000","47.64"
"1437436800000","48.64"
"1437523200000","46.79"
"1437609600000","46.83"
"1437696000000","45.78"
"1437782400000","31.69"
"1437868800000","34.6"
"1437955200000","35.99"
"1438041600000","33.67"
"1438128000000","33.7"
"1438214400000","44.99"
"1438300800000","41.15"
"1438387200000","30.57"
"1438473600000","29.91"
"1438560000000","39.38"
"1438646400000","42.14"
"1438732800000","39.29"
"1438819200000","40.7"
"1438905600000","40.65"
"1438992000000","29.54"
"1439078400000","28.47"
"1439164800000","39.33"
"1439251200000","43.03"
"1439337600000","40.25"
"1439424000000","39.52"
"1439510400000","39.56"
"1439596800000","40.5"
"1439683200000","36.16"
"1439769600000","41.87"
"1439856000000","41.95"
"1439942400000","41.74"
"1440028800000","41.82"
"1440115200000","43.22"
"1440201600000","41"
"1440288000000","26.62"
"1440374400000","42.67"
"1440460800000","39.35"
"1440547200000","38.13"
"1440633600000","37.49"
"1440720000000","45.64"
"1440806400000","43.49"
"1440892800000","36.72"
"1440979200000","44.32"
"1441065600000","44.72"
"1441152000000","42.33"
"1441238400000","41.59"
"1441324800000","42.85"
"1441411200000","42.23"
"1441497600000","40.04"
"1441584000000","39.44"
"1441670400000","40.36"
"1441756800000","42.46"
"1441843200000","42.4"
"1441929600000","38.57"
"1442016000000","40.15"
"1442102400000","27.93"
"1442188800000","39.41"
"1442275200000","34.93"
"1442361600000","34.81"
"1442448000000","40.66"
"1442534400000","39.81"
"1442620800000","33.79"
"1442707200000","34.4"
"1442793600000","39.88"
"1442880000000","36.2"
"1442966400000","42.04"
"1443052800000","39.81"
"1443139200000","43.62"
"1443225600000","42.98"
"1443312000000","41.57"
"1443398400000","40.31"
"1443484800000","40.07"
"1443571200000","40.7"
"1443657600000","41.81"
"1443744000000","40.78"
"1443830400000","39.9"
"1443916800000","43.29"
"1444003200000","43.02"
"1444089600000","39.53"
"1444176000000","40.99"
"1444262400000","48.76"
"1444348800000","45.96"
"1444435200000","39.77"
"1444521600000","38.9"
"1444608000000","43.73"
"1444694400000","40.91"
"1444780800000","37.99"
"1444867200000","38.04"
"1444953600000","38.23"
"1445040000000","40.72"
"1445126400000","38.36"
"1445212800000","47.63"
"1445299200000","44.32"
"1445385600000","39.67"
"1445472000000","38.35"
"1445558400000","39.43"
"1445644800000","41.86"
"1445731200000","37.94"
"1445817600000","40.5"
"1445904000000","41.61"
"1445990400000","43.06"
"1446076800000","49.14"
"1446163200000","43.23"
"1446249600000","37.06"
"1446336000000","33.91"
"1446422400000","39.75"
"1446508800000","41.27"
"1446595200000","42.25"
"1446681600000","44"
"1446768000000","37.57"
"1446854400000","37.66"
"1446940800000","38.18"
"1447027200000","36.07"
"1447113600000","35.5"
"1447200000000","36.96"
"1447286400000","37.76"
"1447372800000","34.81"
"1447459200000","36.21"
"1447545600000","33.49"
"1447632000000","34.7"
"1447718400000","35.31"
"1447804800000","35.42"
"1447891200000","35.97"
"1447977600000","39.71"
"1448064000000","33.42"
"1448150400000","38.18"
"1448236800000","50.33"
"1448323200000","37.42"
"1448409600000","42.79"
"1448496000000","51.05"
"1448582400000","37.98"
"1448668800000","38.06"
"1448755200000","39.26"
"1448841600000","38.51"
"1448928000000","40.84"
"1449014400000","37.61"
"1449100800000","41.06"
"1449187200000","38.75"
"1449273600000","36.33"
"1449360000000","32.19"
"1449446400000","40.88"
"1449532800000","35.6"
"1449619200000","35.61"
"1449705600000","32.11"
"1449792000000","33.12"
"1449878400000","33.89"
"1449964800000","34.73"
"1450051200000","42.1"
"1450137600000","42.61"
"1450224000000","37.04"
"1450310400000","32.76"
"1450396800000","33.5"
"1450483200000","34.76"
"1450569600000","26.48"
"1450656000000","33.06"
"1450742400000","29.8"
"1450828800000","28.4"
"1450915200000","29"
"1451001600000","27.22"
"1451088000000","25.17"
"1451174400000","26.23"
"1451260800000","31.53"
"1451347200000","33.76"
"1451433600000","30.93"
"1451520000000","28.5"
"1451606400000","44.09"
"1451692800000","28.39"
"1451779200000","23.79"
"1451865600000","30.18"
"1451952000000","33.14"
"1452038400000","33.73"
"1452124800000","34.05"
"1452211200000","31.17"
"1452297600000","28.9"
"1452384000000","21.94"
"1452470400000","33.46"
"1452556800000","29.96"
"1452643200000","29.62"
"1452729600000","33.18"
"1452816000000","35.9"
"1452902400000","28.86"
"1452988800000","27.85"
"1453075200000","39.92"
"1453161600000","49.18"
"1453248000000","52.61"
"1453334400000","52.03"
"1453420800000","32.99"
"1453507200000","28.19"
"1453593600000","26.78"
"1453680000000","28.38"
"1453766400000","29.47"
"1453852800000","27.44"
"1453939200000","27.04"
"1454025600000","28.22"
"1454112000000","24.68"
"1454198400000","21.94"
"1454284800000","26.16"
"1454371200000","25.91"
"1454457600000","26.03"
"1454544000000","26.63"
"1454630400000","28.1"
"1454716800000","19.16"
"1454803200000","17.64"
"1454889600000","23.84"
"1454976000000","24.71"
"1455062400000","26.28"
"1455148800000","27.54"
"1455235200000","28.59"
"1455321600000","25.02"
"1455408000000","18.85"
"1455494400000","24.92"
"1455580800000","32.71"
"1455667200000","29.45"
"1455753600000","29.3"
"1455840000000","27.66"
"1455926400000","23.44"
"1456012800000","16.81"
"1456099200000","24.33"
"1456185600000","26.85"
"1456272000000","27.56"
"1456358400000","27.86"
"1456444800000","28.09"
"1456531200000","23.37"
"1456617600000","18.86"
"1456704000000","24.86"
"1456790400000","26.2"
"1456876800000","26.44"
"1456963200000","28.45"
"1457049600000","26.72"
"1457136000000","25.65"
"1457222400000","21.61"
"1457308800000","29.91"
"1457395200000","28.43"
"1457481600000","26.23"
"1457568000000","27.53"
"1457654400000","28.29"
"1457740800000","27.81"
"1457827200000","23.22"
"1457913600000","27.51"
"1458000000000","27.91"
"1458086400000","26.49"
"1458172800000","29.37"
"1458259200000","28.13"
"1458345600000","25.45"
"1458432000000","25.68"
"1458518400000","27.37"
"1458604800000","29.11"
